filepath,sb_id,time_uploaded_to_sb
out_data/daily_oha_clarity_scenarios.zip,6373b9edd34ed907bf6c6e0c,2023-02-27 17:59 UTC
out_data/oha_annual_scenarios.csv,6373b9edd34ed907bf6c6e0c,2023-02-27 18:21 UTC
out_data/oha_metrics_by_lake.csv,6373b9edd34ed907bf6c6e0c,2023-02-27 19:33 UTC
out_data/lake_metadata.csv,6373b9edd34ed907bf6c6e0c,2023-03-14 15:38 UTC
out_data/spatial.zip,6373b9edd34ed907bf6c6e0c,2023-03-14 15:38 UTC
out_xml/fgdc_metadata.xml,6373b9edd34ed907bf6c6e0c,2023-03-14 15:41 UTC
